Numberofinstances,Numberoffeatures,Numberofclasses,Datasetdimensionality,Meanabsolutelinearcorrelationcoefficientofallpossiblepairsoffeatures,Meanskewness,Meankurtosis,Normalizedclassentropy,Meannormalizedfeatureentropy,Meanmutualinformationofclassandattribute,Maximummutualinformation,Equivalentnumberoffeatures,Noise-signalratio,Meanstandarddeviation,Meancoefficientofvariation,pruneddevattr,pruneddevbranch,pruneddevlevel,pruneddevheight,prunedleavesnumber,prunedmaxattr,prunedmaxbranch,prunedmaxlevel,prunedmeanattr,prunedmeanbranch,prunedmeanlevel,prunedminattr,prunedminbranch,prunednodenumber,prunedwidth,pruneddevclass,prunedmaxclass,prunedminclass,prunedmeanclass,unpruneddevattr,unpruneddevbranch,unpruneddevlevel,unprunedheight,unprunedleavesnumber,unprunedmaxattr,unprunedmaxbranch,unprunedmaxlevel,unprunedmeanattr,unprunedmeanbranch,unprunedmeanlevel,unprunedminattr,unprunedminbranch,unprunednodenumber,unprunedwidth,unpruneddevclass,unprunedmaxclass,unprunedminclass,unprunedmeanclass,class
194.000000,29.000000,2.000000,6.689655,0.034230,1.598096,9.469834,0.123558,0.014455,0.309768,0.155847,3.031394,-0.645370,80.641094,1.766371,0.160269,0.540062,0.405623,12.000000,25.000000,3.000000,12.000000,5.000000,0.827586,6.800000,1.846154,0.000000,1.000000,49.000000,10.000000,0.707107,13.000000,12.000000,12.500000,0.197851,0.648698,0.340981,16.000000,33.000000,4.000000,16.000000,5.000000,1.103448,8.181818,1.882353,0.000000,1.000000,65.000000,10.000000,0.707107,17.000000,16.000000,16.500000,6
138.000000,2.000000,2.000000,69.000000,0.049956,-0.728335,2.417198,0.048930,0.000000,0.000000,0.000000,Infinity,-1.0,3.886848,0.362888,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.707107,1.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.707107,1.000000,0.000000,0.500000,3
797.000000,4.000000,2.000000,199.250000,0.133522,0.051826,1.849725,0.073741,0.000000,0.000000,0.000000,Infinity,-1.0,1.372348,0.800094,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.707107,1.000000,0.000000,0.500000,0.288675,0.730297,0.182574,5.000000,6.000000,2.000000,5.000000,1.000000,1.250000,3.333333,0.833333,1.000000,1.000000,11.000000,2.000000,2.828427,5.000000,1.000000,3.000000,4
72.000000,3.000000,2.000000,24.000000,0.757604,0.357612,1.893343,0.105353,0.130287,0.645732,0.247150,1.006644,0.244887,502.923479,0.745635,0.408248,0.000000,0.707107,1.000000,2.000000,1.000000,1.000000,1.000000,0.333333,1.000000,0.500000,0.000000,1.000000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,0.408248,0.000000,0.707107,1.000000,2.000000,1.000000,1.000000,1.000000,0.333333,1.000000,0.500000,0.000000,1.000000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,5
990.000000,13.000000,2.000000,76.153846,-0.047298,0.090541,2.297686,0.044165,0.062639,0.772968,0.268078,0.568584,-0.193577,0.946773,-8.650542,0.224084,0.333333,0.418330,4.000000,7.000000,2.000000,4.000000,2.000000,0.461538,3.000000,1.200000,0.000000,2.000000,13.000000,4.000000,0.707107,4.000000,3.000000,3.500000,0.292353,0.341121,0.461880,5.000000,11.000000,3.000000,5.000000,3.000000,0.769231,3.818182,1.666667,0.000000,2.000000,21.000000,6.000000,0.707107,6.000000,5.000000,5.500000,2
683.000000,35.000000,2.000000,19.514286,0.033541,1.468643,8.717038,0.060557,0.075719,1.366709,0.125914,0.417198,-0.478344,0.611219,2.059397,0.090857,0.772727,0.189215,9.000000,12.000000,2.000000,9.000000,2.000000,0.314286,5.250000,1.100000,0.000000,1.000000,23.000000,4.000000,4.242641,9.000000,3.000000,6.000000,0.111610,0.595904,0.281091,9.000000,15.000000,2.000000,9.000000,3.000000,0.400000,5.400000,1.400000,0.000000,1.000000,29.000000,6.000000,4.949747,11.000000,4.000000,7.500000,1
400.000000,5.000000,2.000000,80.000000,0.000000,0.000000,1.408000,0.088987,0.095880,0.373791,0.199353,2.057817,1.217207,0.989292,0.831914,1.524795,0.396900,0.472712,9.000000,24.000000,8.000000,9.000000,4.000000,4.600000,5.666667,2.300000,1.000000,2.000000,47.000000,8.000000,2.828427,14.000000,10.000000,12.000000,1.440486,0.332155,0.629521,9.000000,28.000000,9.000000,9.000000,5.000000,5.400000,5.642857,2.700000,2.000000,3.000000,55.000000,10.000000,4.242641,17.000000,11.000000,14.000000,2
155.000000,8.000000,2.000000,19.375000,0.154158,0.387913,2.325745,0.123709,0.103561,0.590728,0.172788,1.523751,0.275582,2.038706,0.836450,0.391230,0.852803,0.157135,9.000000,11.000000,3.000000,9.000000,2.000000,1.250000,5.454545,1.000000,0.000000,1.000000,21.000000,4.000000,0.707107,6.000000,5.000000,5.500000,0.749149,0.388017,0.562183,9.000000,23.000000,6.000000,9.000000,5.000000,2.750000,5.695652,2.200000,0.000000,2.000000,45.000000,10.000000,0.707107,12.000000,11.000000,11.500000,5
488.000000,4.000000,9.000000,122.000000,0.585963,-0.296117,3.091506,0.284660,0.222067,2.677911,0.844456,0.949332,-0.259416,1.286225,0.240208,1.247219,0.173892,1.311011,8.000000,37.000000,11.000000,8.000000,10.000000,9.000000,5.540541,4.000000,6.000000,4.000000,73.000000,20.000000,1.191696,10.000000,0.000000,4.111111,2.995367,0.182379,1.515376,10.000000,58.000000,18.000000,10.000000,13.000000,14.250000,6.413793,5.181818,7.000000,4.000000,115.000000,26.000000,1.803738,14.000000,0.000000,6.444444,6
1000.000000,10.000000,4.000000,100.000000,0.106615,0.011160,1.667351,0.170217,0.125222,0.769616,0.227437,2.204150,0.621500,0.799112,0.390010,0.322031,0.390868,0.501848,9.000000,25.000000,4.000000,9.000000,5.000000,2.400000,5.800000,2.400000,1.000000,2.000000,49.000000,10.000000,3.104656,13.000000,0.000000,6.250000,0.516398,0.262209,0.992701,10.000000,49.000000,7.000000,10.000000,8.000000,4.800000,6.693878,4.363636,3.000000,3.000000,97.000000,16.000000,4.722876,21.000000,2.000000,12.250000,4
1000.000000,4.000000,5.000000,250.000000,-0.039474,0.027880,1.839735,0.197044,0.130328,0.558420,0.345409,3.516525,1.325890,1.377384,0.708076,0.288675,0.283820,0.745356,8.000000,26.000000,7.000000,8.000000,6.000000,6.250000,5.423077,2.777778,6.000000,2.000000,51.000000,12.000000,2.329163,11.000000,0.000000,5.200000,1.724013,0.180415,1.446980,8.000000,46.000000,15.000000,8.000000,12.000000,11.250000,6.043478,5.000000,8.000000,3.000000,91.000000,24.000000,3.577709,19.000000,1.000000,9.200000,3
1000.000000,4.000000,9.000000,250.000000,-0.031398,0.066043,1.901424,0.296248,0.061235,0.389978,0.173922,7.570538,0.564831,4.133476,0.604607,1.280191,0.407908,0.471104,7.000000,16.000000,6.000000,7.000000,4.000000,3.750000,4.687500,1.875000,1.000000,2.000000,31.000000,8.000000,0.386401,3.000000,0.000000,1.777778,1.563472,0.372119,0.548848,9.000000,25.000000,8.000000,9.000000,5.000000,6.000000,5.640000,2.400000,2.000000,2.000000,49.000000,10.000000,0.786165,7.000000,0.000000,2.777778,1
488.000000,4.000000,9.000000,122.000000,0.585963,-0.296117,3.091506,0.284660,0.222067,2.677911,0.844456,0.949332,-0.259416,1.286225,0.240208,1.247219,0.173892,1.311011,8.000000,37.000000,11.000000,8.000000,10.000000,9.000000,5.540541,4.000000,6.000000,4.000000,73.000000,20.000000,1.191696,10.000000,0.000000,4.111111,2.995367,0.182379,1.515376,10.000000,58.000000,18.000000,10.000000,13.000000,14.250000,6.413793,5.181818,7.000000,4.000000,115.000000,26.000000,1.803738,14.000000,0.000000,6.444444,6
145.000000,94.000000,2.000000,1.542553,0.369711,-1.0,-1.0,0.042894,0.032695,3.487359,0.137444,0.088312,-0.932686,2988.927165,-1.0,0.023396,0.230940,0.552771,3.000000,6.000000,1.000000,3.000000,2.000000,0.053191,2.666667,1.250000,0.000000,2.000000,11.000000,4.000000,1.414214,4.000000,2.000000,3.000000,0.023396,0.230940,0.552771,3.000000,6.000000,1.000000,3.000000,2.000000,0.053191,2.666667,1.250000,0.000000,2.000000,11.000000,4.000000,1.414214,4.000000,2.000000,3.000000,3
203.000000,16.000000,11.000000,12.687500,0.304971,1.131653,8.417946,0.252716,0.139878,6.520490,1.332190,0.297087,-0.835563,25.245468,0.889172,0.200000,0.464556,0.349927,7.000000,13.000000,2.000000,7.000000,3.000000,0.750000,4.384615,1.500000,0.000000,2.000000,25.000000,6.000000,0.562462,5.000000,0.000000,1.181818,0.199304,0.679665,0.255841,10.000000,16.000000,2.000000,10.000000,3.000000,0.937500,5.437500,1.363636,0.000000,2.000000,31.000000,6.000000,0.683573,6.000000,0.000000,1.454545,5
369.000000,8.000000,2.000000,46.125000,0.277193,4.384562,41.191368,0.116321,0.091154,0.345713,0.075772,2.869220,1.248424,105.209049,1.875576,0.662401,0.419109,0.495434,10.000000,27.000000,6.000000,10.000000,5.000000,3.250000,6.518519,2.363636,1.000000,1.000000,53.000000,10.000000,0.707107,14.000000,13.000000,13.500000,1.132768,0.364341,0.668267,12.000000,50.000000,10.000000,12.000000,7.000000,6.125000,7.840000,3.769231,2.000000,2.000000,99.000000,14.000000,1.414214,26.000000,24.000000,25.000000,1
1458.000000,37.000000,2.000000,39.405405,0.265914,6.443644,107.723000,0.050936,0.107043,1.772705,0.189589,0.301982,-0.365375,1837.198702,1.672291,0.219294,0.584634,0.315827,13.000000,33.000000,6.000000,13.000000,4.000000,0.864865,8.000000,2.285714,0.000000,1.000000,65.000000,8.000000,3.535534,19.000000,14.000000,16.500000,0.288314,0.544114,0.377124,15.000000,49.000000,6.000000,15.000000,5.000000,1.297297,8.551020,3.000000,0.000000,3.000000,97.000000,10.000000,10.606602,32.000000,17.000000,24.500000,6
60.000000,16.000000,3.000000,3.750000,0.048939,0.754616,4.142881,0.231159,0.097107,2.683052,0.791302,0.508909,-0.786213,47.445999,1.054148,0.155456,0.730297,0.182574,5.000000,6.000000,2.000000,5.000000,1.000000,0.312500,3.333333,0.833333,0.000000,1.000000,11.000000,2.000000,0.707107,3.000000,1.000000,2.000000,0.155456,0.730297,0.182574,5.000000,6.000000,2.000000,5.000000,1.000000,0.312500,3.333333,0.833333,0.000000,1.000000,11.000000,2.000000,0.707107,3.000000,1.000000,2.000000,1
161.000000,39.000000,2.000000,4.128205,0.395265,2.470190,11.856118,0.123804,0.066195,2.364274,0.167508,0.383879,-0.794750,3994.363274,1.351354,0.132721,0.922313,0.151585,16.000000,24.000000,3.000000,16.000000,2.000000,0.589744,9.000000,1.352941,0.000000,2.000000,47.000000,4.000000,1.414214,13.000000,11.000000,12.000000,0.132721,0.922313,0.151585,16.000000,24.000000,3.000000,16.000000,2.000000,0.589744,9.000000,1.352941,0.000000,2.000000,47.000000,4.000000,1.414214,13.000000,11.000000,12.000000,3
89.000000,8.000000,2.000000,11.125000,0.336524,2.306595,9.945236,0.118703,0.000000,0.000000,0.000000,Infinity,-1.0,0.563280,1.961648,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.707107,1.000000,0.000000,0.500000,0.285714,0.559017,0.281718,6.000000,9.000000,2.000000,6.000000,2.000000,1.000000,4.000000,1.142857,0.000000,1.000000,17.000000,4.000000,2.121320,6.000000,3.000000,4.500000,3
76.000000,14.000000,6.000000,5.428571,0.246526,2.012032,10.414276,0.219064,0.104217,4.393471,0.824777,0.311530,-0.851794,23.211675,1.204508,0.209657,0.250000,0.570088,4.000000,9.000000,2.000000,4.000000,3.000000,0.571429,3.333333,1.600000,0.000000,2.000000,17.000000,6.000000,0.547723,3.000000,0.000000,1.500000,0.209657,0.250000,0.570088,4.000000,9.000000,2.000000,4.000000,3.000000,0.571429,3.333333,1.600000,0.000000,2.000000,17.000000,6.000000,0.547723,3.000000,0.000000,1.500000,3
75.000000,14.000000,9.000000,5.357143,0.175148,2.580671,12.709166,0.234538,0.009578,0.461205,0.461205,3.167564,-0.870645,5.010028,1.703178,0.169530,0.651920,0.223607,4.000000,5.000000,2.000000,4.000000,1.000000,0.285714,2.800000,0.800000,0.000000,1.000000,9.000000,2.000000,0.256851,2.000000,0.000000,0.555556,0.206611,0.322031,0.469042,5.000000,10.000000,2.000000,5.000000,3.000000,0.642857,3.600000,1.500000,0.000000,2.000000,19.000000,6.000000,0.543267,5.000000,0.000000,1.111111,1
121.000000,29.000000,2.000000,4.172414,0.415710,2.220181,10.690279,0.055220,0.020313,0.343364,0.072178,1.112698,-0.590682,231.319078,1.388883,0.048735,0.408248,0.408248,2.000000,3.000000,1.000000,2.000000,1.000000,0.068966,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.707107,2.000000,1.000000,1.500000,0.096563,0.494872,0.336650,5.000000,8.000000,2.000000,5.000000,2.000000,0.241379,3.500000,1.166667,0.000000,2.000000,15.000000,4.000000,1.414214,5.000000,3.000000,4.000000,3
63.000000,29.000000,2.000000,2.172414,0.446711,2.459793,11.013814,0.091866,0.064501,4.485495,0.285781,0.122419,-0.914047,2647.748159,1.378665,0.035093,0.000000,0.707107,1.000000,2.000000,1.000000,1.000000,1.000000,0.034483,1.000000,0.500000,0.000000,1.000000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,0.035093,0.000000,0.707107,1.000000,2.000000,1.000000,1.000000,1.000000,0.034483,1.000000,0.500000,0.000000,1.000000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,3
107.000000,29.000000,2.000000,3.689655,0.444448,3.310167,20.473938,0.103090,0.068836,3.356064,0.272152,0.207080,-0.861727,1483.824788,1.525271,0.120110,0.492287,0.336650,5.000000,8.000000,3.000000,5.000000,2.000000,0.241379,3.625000,1.166667,0.000000,1.000000,15.000000,4.000000,1.414214,5.000000,3.000000,4.000000,0.120110,0.492287,0.336650,5.000000,8.000000,3.000000,5.000000,2.000000,0.241379,3.625000,1.166667,0.000000,1.000000,15.000000,4.000000,1.414214,5.000000,3.000000,4.000000,2
36.000000,29.000000,2.000000,1.241379,0.452841,2.103566,8.638101,0.147817,0.134879,7.813566,0.470524,0.097805,-0.910756,2107.628896,1.224039,0.035093,0.000000,0.707107,1.000000,2.000000,1.000000,1.000000,1.000000,0.034483,1.000000,0.500000,0.000000,1.000000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,0.035093,0.000000,0.707107,1.000000,2.000000,1.000000,1.000000,1.000000,0.034483,1.000000,0.500000,0.000000,1.000000,3.000000,2.000000,0.000000,1.000000,1.000000,1.000000,4
522.000000,21.000000,2.000000,24.857143,0.714928,8.927345,131.854047,0.081057,0.141163,3.854104,0.241461,0.189870,-0.669337,5870.098796,2.621436,0.241030,0.562905,0.300367,11.000000,26.000000,4.000000,11.000000,4.000000,1.190476,6.807692,2.083333,0.000000,2.000000,51.000000,8.000000,2.828427,15.000000,11.000000,13.000000,0.313202,0.495720,0.365441,12.000000,33.000000,5.000000,12.000000,4.000000,1.523810,7.363636,2.461538,0.000000,2.000000,65.000000,8.000000,2.121320,18.000000,15.000000,16.500000,4
101.000000,29.000000,2.000000,3.482759,0.361910,2.738885,14.839420,0.091032,0.008462,0.417599,0.095020,1.451420,-0.865081,234.556321,2.032532,0.058572,0.552771,0.288675,3.000000,4.000000,1.000000,3.000000,1.000000,0.103448,2.250000,0.750000,0.000000,1.000000,7.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.058572,0.552771,0.288675,3.000000,4.000000,1.000000,3.000000,1.000000,0.103448,2.250000,0.750000,0.000000,1.000000,7.000000,2.000000,0.000000,2.000000,2.000000,2.000000,6
458.000000,39.000000,2.000000,11.743590,0.432014,3.090973,21.713574,0.050832,0.105337,2.472735,0.097216,0.181706,-0.623457,1243.632424,1.617896,0.100782,0.370625,0.436436,6.000000,14.000000,2.000000,6.000000,3.000000,0.333333,4.357143,1.857143,0.000000,2.000000,27.000000,6.000000,1.414214,8.000000,6.000000,7.000000,0.160017,0.396057,0.503077,9.000000,26.000000,4.000000,9.000000,5.000000,0.641026,5.807692,2.500000,0.000000,2.000000,51.000000,10.000000,2.828427,15.000000,11.000000,13.000000,5
145.000000,94.000000,2.000000,1.542553,0.369711,-1.0,-1.0,0.136276,0.088321,15.048080,0.327367,0.065022,-0.957859,2988.927165,-1.0,0.054738,0.482341,0.484452,7.000000,15.000000,4.000000,7.000000,4.000000,0.148936,5.400000,1.750000,0.000000,1.000000,29.000000,8.000000,0.707107,8.000000,7.000000,7.500000,0.063206,0.546119,0.378431,9.000000,19.000000,4.000000,9.000000,4.000000,0.191489,6.421053,1.800000,0.000000,1.000000,37.000000,8.000000,0.707107,10.000000,9.000000,9.500000,5
2109.000000,21.000000,2.000000,100.428571,0.650595,4.200188,34.775081,0.056254,0.142579,1.926786,0.119593,0.322388,-0.182885,915.237953,1.927599,0.471573,0.558439,0.407452,18.000000,56.000000,7.000000,18.000000,5.000000,2.619048,9.892857,2.894737,0.000000,1.000000,111.000000,10.000000,5.656854,32.000000,24.000000,28.000000,0.965599,0.346662,0.900831,19.000000,140.000000,16.000000,19.000000,12.000000,6.619048,12.028571,6.950000,0.000000,2.000000,279.000000,24.000000,22.627417,86.000000,54.000000,70.000000,6
1109.000000,21.000000,2.000000,52.809524,0.582698,7.997669,118.517337,0.035966,0.080993,0.479275,0.045273,0.759064,0.709339,8674.695897,2.112388,0.345722,0.510754,0.395394,11.000000,24.000000,5.000000,11.000000,4.000000,1.095238,6.000000,1.916667,0.000000,2.000000,47.000000,8.000000,4.242641,15.000000,9.000000,12.000000,0.492805,0.420148,0.535093,12.000000,34.000000,7.000000,12.000000,5.000000,1.571429,6.588235,2.538462,0.000000,2.000000,67.000000,10.000000,5.656854,21.000000,13.000000,17.000000,5
145.000000,94.000000,16.000000,1.542553,0.373151,-1.0,-1.0,0.246644,0.011531,4.168739,1.421407,0.424800,-0.980139,2988.968609,-1.0,0.044251,0.359292,0.611010,5.000000,11.000000,2.000000,5.000000,4.000000,0.106383,4.090909,1.666667,0.000000,1.000000,21.000000,8.000000,0.155456,2.000000,0.000000,0.687500,0.044251,0.359292,0.611010,5.000000,11.000000,2.000000,5.000000,4.000000,0.106383,4.090909,1.666667,0.000000,1.000000,21.000000,8.000000,0.155456,2.000000,0.000000,0.687500,4
403.000000,37.000000,2.000000,10.891892,0.339952,2.509912,14.492425,0.045206,0.056645,1.504074,0.086816,0.260123,-0.674060,556.074419,1.267725,0.057764,0.730297,0.182574,5.000000,6.000000,1.000000,5.000000,1.000000,0.135135,3.333333,0.833333,0.000000,1.000000,11.000000,2.000000,1.414214,4.000000,2.000000,3.000000,0.142812,0.526651,0.314918,11.000000,25.000000,4.000000,11.000000,3.000000,0.648649,6.360000,2.000000,0.000000,2.000000,49.000000,6.000000,7.778175,18.000000,7.000000,12.500000,1
31.000000,30.000000,2.000000,1.033333,0.081862,0.552332,2.416830,0.041499,0.004150,0.616778,0.205593,0.333333,-0.966667,470.532541,1.017444,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.707107,1.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.707107,1.000000,0.000000,0.500000,3
274.000000,8.000000,2.000000,34.250000,0.274873,4.405748,40.615632,0.123444,0.114989,0.815106,0.182592,1.226411,0.142411,112.332015,1.988568,0.586846,0.595543,0.295420,10.000000,18.000000,5.000000,10.000000,3.000000,2.125000,5.500000,1.545455,1.000000,2.000000,35.000000,6.000000,0.000000,9.000000,9.000000,9.000000,0.494872,0.510602,0.341121,10.000000,21.000000,5.000000,10.000000,3.000000,2.500000,5.714286,1.818182,1.000000,2.000000,41.000000,6.000000,0.707107,11.000000,10.000000,10.500000,4
81.000000,11.000000,3.000000,7.363636,0.286188,0.876124,4.931765,0.214454,0.021386,0.446415,0.252736,3.045613,-0.696281,457.104712,0.587204,0.204495,0.250000,0.570088,4.000000,9.000000,2.000000,4.000000,3.000000,0.727273,3.333333,1.600000,0.000000,2.000000,17.000000,6.000000,0.707107,4.000000,2.000000,3.000000,0.244949,0.500000,0.346263,7.000000,12.000000,2.000000,7.000000,3.000000,1.000000,4.250000,1.375000,0.000000,2.000000,23.000000,6.000000,1.414214,6.000000,2.000000,4.000000,4
130.000000,8.000000,2.000000,16.250000,0.455428,1.511539,6.312419,0.059558,0.017724,0.060060,0.060060,6.963659,1.072364,335.612483,0.821930,0.174964,0.408248,0.408248,2.000000,3.000000,1.000000,2.000000,1.000000,0.250000,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.707107,2.000000,1.000000,1.500000,0.174964,0.408248,0.408248,2.000000,3.000000,1.000000,2.000000,1.000000,0.250000,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.707107,2.000000,1.000000,1.500000,1
93.000000,23.000000,3.000000,4.043478,0.054358,0.343281,4.588887,0.232808,0.105010,4.318334,0.842419,0.352536,-0.840985,57.155736,0.511380,0.106389,0.609594,0.308607,6.000000,10.000000,1.000000,6.000000,2.000000,0.391304,4.300000,1.285714,0.000000,2.000000,19.000000,4.000000,0.816497,4.000000,2.000000,3.333333,0.106389,0.609594,0.308607,6.000000,10.000000,1.000000,6.000000,2.000000,0.391304,4.300000,1.285714,0.000000,2.000000,19.000000,4.000000,0.816497,4.000000,2.000000,3.333333,5
47.000000,13.000000,2.000000,3.615385,0.049253,0.722290,3.323513,0.166570,0.072524,2.485266,0.613762,0.372284,-0.837908,37.574669,0.327785,0.108407,0.408248,0.408248,2.000000,3.000000,1.000000,2.000000,1.000000,0.153846,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.707107,2.000000,1.000000,1.500000,0.108407,0.408248,0.408248,2.000000,3.000000,1.000000,2.000000,1.000000,0.153846,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.707107,2.000000,1.000000,1.500000,2
53.000000,11.000000,2.000000,4.818182,0.002820,0.944953,3.945143,0.121982,0.011107,0.350352,0.202821,1.994279,-0.818408,12.256948,0.738761,0.127920,0.408248,0.408248,2.000000,3.000000,1.000000,2.000000,1.000000,0.181818,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.707107,2.000000,1.000000,1.500000,0.127920,0.408248,0.408248,2.000000,3.000000,1.000000,2.000000,1.000000,0.181818,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.707107,2.000000,1.000000,1.500000,4
59.000000,16.000000,17.000000,3.687500,0.076089,1.458796,9.718768,0.612666,0.010138,0.954210,0.479865,3.777046,-0.937500,95927.906151,0.714605,0.358624,0.485071,0.372678,8.000000,18.000000,5.000000,8.000000,4.000000,1.062500,5.333333,1.888889,0.000000,2.000000,35.000000,8.000000,0.286010,4.000000,0.000000,1.058824,0.358624,0.485071,0.372678,8.000000,18.000000,5.000000,8.000000,4.000000,1.062500,5.333333,1.888889,0.000000,2.000000,35.000000,8.000000,0.286010,4.000000,0.000000,1.058824,2
