@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute class {class_0,class_1}

@data
-1.19,-1.14,class_1
0.289,0.598,class_1
-0.679,0.536,class_1
-1.78,-1.07,class_1
0.277,-0.324,class_1
0.613,-0.211,class_1
-0.744,-0.415,class_1
0.203,0.617,class_1
1.49,1.59,class_1
-0.658,0.554,class_1
-1.29,-1.14,class_1
-1.61,-0.364,class_1
-1.45,-0.0697,class_1
-1.5,-0.39,class_1
-0.921,0.894,class_1
0.31,0.57,class_1
-0.243,1.76,class_1
0.812,-0.751,class_1
-0.838,0.644,class_1
1.18,-0.917,class_1
-0.599,-0.521,class_1
1.26,-1.57,class_1
-1.37,0.15,class_1
-0.431,-0.346,class_1
0.883,0.106,class_1
-0.206,-0.0207,class_1
-0.384,-0.397,class_1
-1.05,-0.832,class_1
-0.326,0.168,class_1
1.13,1.38,class_1
0.331,0.185,class_1
1.67,-1.77,class_1
0.166,-0.33,class_1
0.847,-0.61,class_1
0.956,0.558,class_1
-2.11,-1.51,class_1
-1.44,-0.775,class_1
0.841,-0.0776,class_1
-1.64,-0.121,class_1
-1.55,-0.744,class_1
0.811,-1.65,class_1
-1.53,-0.665,class_1
-1.39,-0.118,class_1
-1.8,-1.62,class_1
0.569,0.481,class_1
0.923,-1.02,class_1
0.637,1.55,class_1
-1.78,-0.582,class_1
-2.04,-0.584,class_1
0.747,-1.05,class_1
1.32,-0.311,class_1
2.03,1.32,class_1
-0.851,0.405,class_1
0.981,0.26,class_1
-1.25,-0.576,class_1
-0.849,-0.187,class_1
0.472,0.0979,class_1
-0.651,-0.159,class_1
-0.473,0.085,class_1
0.251,0.171,class_1
1.03,0.252,class_1
-2.13,-0.347,class_1
-0.847,-0.213,class_1
-0.11,-0.372,class_1
-0.425,0.996,class_1
1.22,-0.607,class_1
0.101,1.93,class_1
-0.316,0.177,class_1
-0.896,0.207,class_1
0.915,-1.27,class_1
2.44,1.37,class_1
0.4,1.68,class_1
1.25,1.2,class_1
-1.39,-0.474,class_1
-1.07,0.256,class_1
0.84,-0.176,class_1
-1.5,-1.22,class_1
1.22,-1.58,class_1
2.25,1.21,class_1
0.75,1.92,class_1
-0.472,-0.0198,class_1
0.833,-0.593,class_1
0.423,1.74,class_1
0.325,-0.0325,class_1
-1.43,-0.546,class_1
-1.48,-1.23,class_1
-1.19,-0.638,class_1
-1.07,0.00513,class_1
-0.264,0.0571,class_1
0.408,0.0179,class_1
-0.952,0.000432,class_1
0.667,1.92,class_1
-0.945,-0.639,class_1
-0.387,0.104,class_1
-0.633,-0.698,class_1
-0.692,0.759,class_1
-0.935,0.321,class_1
0.465,0.283,class_1
-0.987,-0.814,class_1
-0.427,-0.485,class_1
-0.502,1.84,class_1
1.32,-0.331,class_1
0.454,1.48,class_1
0.321,0.299,class_1
-1.92,-1.5,class_1
-1.23,-0.703,class_1
2.34,1.16,class_1
-0.0753,0.267,class_1
-0.179,-0.0492,class_1
1.8,1.32,class_1
-0.142,0.231,class_1
-0.924,-0.102,class_1
0.151,0.322,class_1
-0.616,0.413,class_1
0.347,0.414,class_1
0.325,0.213,class_1
0.926,-1.17,class_1
0.0109,-0.378,class_1
1.05,-0.96,class_1
0.105,-0.208,class_1
0.558,-1.06,class_1
1.96,1.31,class_1
-0.0253,0.0742,class_1
0.552,-0.244,class_1
0.95,-0.0297,class_1
-0.298,0.158,class_1
1.27,-0.573,class_1
-0.292,-0.224,class_1
-0.174,-0.478,class_1
-0.364,1.7,class_1
-1.4,-0.107,class_1
0.171,2.11,class_1
-0.99,0.231,class_1
1.2,-0.778,class_1
2.34,1.64,class_1
-1.45,-0.167,class_1
-1.83,-0.746,class_1
-0.971,-0.906,class_1
0.482,-0.653,class_1
-0.14,-0.694,class_1
0.358,-0.887,class_1
1.8,1.36,class_1
1.14,-0.286,class_1
-0.153,1.97,class_1
2.47,1.12,class_1
0.097,-0.593,class_1
-1.8,-1.71,class_1
0.185,0.261,class_1
1.97,1.41,class_1
-0.889,-0.417,class_1
-0.59,-0.328,class_1
2.43,1.31,class_1
-0.877,0.263,class_1
-0.899,0.0621,class_1
-0.973,-0.126,class_1
-0.914,-0.522,class_1
1.64,1.53,class_1
0.16,0.189,class_1
-1.71,-0.319,class_1
0.383,-0.824,class_1
-1.64,-1.05,class_1
-0.739,-0.066,class_1
1.22,-1.46,class_1
1.48,1.01,class_1
-0.876,0.232,class_1
0.316,-0.601,class_1
-1.87,-1,class_1
0.403,0.0297,class_1
-1.31,-1.11,class_1
1.31,-1.81,class_1
0.617,-0.585,class_1
-0.345,0.376,class_1
1.37,-0.8,class_1
-0.197,0.544,class_1
0.913,-0.374,class_1
0.834,-0.177,class_1
-0.874,0.719,class_1
1.09,-0.384,class_1
-0.972,-1.08,class_1
1.75,1.33,class_1
-1.45,-0.0461,class_1
0.928,-0.102,class_1
0.824,-0.673,class_1
-0.0275,-0.582,class_1
1.19,-1.67,class_1
-0.0839,1,class_1
2.42,1.5,class_1
-0.341,0.0621,class_1
-1.78,-0.572,class_1
0.2,-0.609,class_1
-1.51,0.348,class_1
0.418,0.616,class_1
0.83,-0.939,class_1
-1.37,-0.213,class_1
-0.453,-0.0737,class_1
-0.0215,0.704,class_1
-0.00124,-0.938,class_1
-0.145,0.471,class_1
-0.637,0.942,class_1
-0.0254,-0.79,class_1
1.09,-0.643,class_1
0.366,0.164,class_1
-0.132,1.68,class_1
-1.6,-0.0414,class_1
1.23,-2.2,class_1
1.93,1.41,class_1
1.87,1.13,class_1
0.785,-0.601,class_1
0.886,-0.292,class_1
1.12,-1.72,class_1
0.456,0.278,class_1
-1.17,0.564,class_1
0.264,-0.605,class_1
-0.222,0.156,class_1
0.000725,-0.0366,class_1
1.1,1.38,class_1
1.32,-1.48,class_1
-0.845,-0.00258,class_1
0.635,0.559,class_1
-0.964,0.108,class_1
-0.186,-0.0925,class_1
0.0585,-0.378,class_1
-0.0876,0.255,class_1
1.47,-2.05,class_1
0.113,0.462,class_1
-1.32,0.516,class_1
-1.07,-0.306,class_1
-1.7,-1.16,class_1
0.598,0.133,class_1
-0.973,0.107,class_1
-1.48,-0.297,class_1
-1.31,-0.627,class_1
-1.02,0.521,class_1
-0.0666,0.0656,class_1
-1.3,-1.08,class_1
0.388,0.484,class_1
1.06,-0.453,class_1
0.903,-0.339,class_1
-0.815,0.334,class_1
1.35,-0.387,class_1
-1.96,-0.942,class_1
-1.67,-0.266,class_1
-0.856,-0.235,class_1
1.24,1.45,class_1
0.177,0.731,class_1
-0.394,-0.253,class_1
0.319,1.61,class_1
-0.44,0.298,class_1
-0.651,-0.103,class_1
0.0605,2.06,class_1
2.62,1.12,class_1
-0.499,-0.241,class_1
-1.46,-0.108,class_1
0.0165,-0.639,class_1
-1.23,-1.3,class_1
1.77,1.59,class_1
-1.79,-0.0728,class_1
-2.07,-0.521,class_1
-1.44,0.0919,class_1
-0.784,-0.00647,class_1
-1.55,0.121,class_1
1.24,-0.687,class_1
1.05,-0.723,class_1
-1.26,-0.119,class_1
1.41,1.63,class_1
0.933,-1.24,class_1
-1.14,0.0337,class_1
-1.8,-1.25,class_1
0.145,-0.415,class_1
1.26,-0.553,class_1
-0.187,-0.267,class_1
-1.31,-1.16,class_1
1.08,0.148,class_1
-1.82,-0.705,class_1
1.53,-1.81,class_1
-1.03,-0.357,class_1
0.389,-0.804,class_1
0.168,1.97,class_1
0.677,0.108,class_1
1.23,-0.146,class_1
0.73,-0.99,class_1
-0.968,0.348,class_1
2.51,0.901,class_1
0.643,-0.403,class_1
-0.975,-0.273,class_1
0.321,0.393,class_1
-1.24,-0.0104,class_1
0.0817,0.418,class_1
1.95,0.902,class_1
-0.67,-0.55,class_1
-0.33,0.301,class_1
-0.736,0.683,class_1
0.71,1.7,class_1
0.207,0.65,class_1
1.02,-0.351,class_1
-0.21,0.171,class_1
-1.08,-0.868,class_1
-1.52,0.246,class_1
-0.241,0.774,class_1
-1.93,-0.315,class_1
1.21,-0.774,class_1
-2.05,-1.93,class_1
-0.959,0.41,class_1
2.12,0.978,class_1
-1.86,-1.3,class_1
0.464,-0.792,class_1
1.21,-0.873,class_1
0.292,-0.159,class_1
2.68,1.17,class_1
-0.463,0.0231,class_1
0.572,-0.812,class_1
-0.114,-0.147,class_1
0.566,-0.977,class_1
1.37,1.45,class_1
-0.543,0.000076,class_1
-1.4,0.261,class_1
-1.53,-0.466,class_1
0.26,-0.54,class_1
1.96,1.28,class_1
-2.1,-0.604,class_1
0.276,-0.218,class_1
-1.07,-0.039,class_1
1.35,-1.51,class_1
-1.21,-0.392,class_1
-0.793,0.905,class_1
1.39,-0.631,class_1
1.23,0.0999,class_1
0.445,0.0484,class_1
-0.204,-0.181,class_1
-2.18,-1.88,class_1
-0.474,0.264,class_1
1.1,-0.313,class_1
1.26,-1.03,class_1
0.961,-1.33,class_1
0.326,0.00626,class_1
0.279,0.149,class_1
-1.43,0.0281,class_1
0.449,-0.0489,class_1
-1.09,-0.463,class_1
-0.391,-0.547,class_1
0.703,-0.583,class_1
-1.44,-0.505,class_1
-0.0433,0.605,class_1
-1.56,-0.329,class_1
-0.448,-0.354,class_1
0.491,0.194,class_1
2,1.28,class_1
0.562,0.172,class_1
0.278,0.383,class_1
-0.711,0.465,class_1
-1.07,-0.709,class_1
-0.296,0.538,class_1
-1.72,0.142,class_1
-1.52,-0.368,class_1
1.38,-0.645,class_1
1.45,-1.25,class_1
-1.12,0.589,class_1
0.613,-0.0651,class_1
1.33,-1.71,class_1
-1.05,0.219,class_1
0.434,0.295,class_1
-0.385,-0.734,class_1
0.85,-0.829,class_1
0.244,1.84,class_1
-1.84,-0.958,class_1
0.367,-0.451,class_1
-0.416,0.246,class_1
-1.07,-0.552,class_1
1.55,1.1,class_1
0.928,1.45,class_1
1.38,1.25,class_1
-0.866,-0.197,class_1
0.221,0.147,class_1
1.25,-1.38,class_1
0.991,-1.1,class_1
-0.927,-0.595,class_1
0.952,-0.782,class_1
-0.215,-0.217,class_1
-0.223,1.65,class_1
-0.747,-0.509,class_1
0.009,0.928,class_1
0.521,0.56,class_1
0.605,0.378,class_1
-0.582,-0.587,class_1
1.49,-1.53,class_1
0.459,1.69,class_1
-0.104,0.48,class_1
-1.96,-0.442,class_1
-1.76,-1.33,class_1
-1.92,-1.17,class_1
0.332,-0.527,class_1
0.171,-0.502,class_1
-2.13,-1.85,class_1
-0.0897,-0.115,class_1
0.603,1.8,class_1
-0.0911,-0.0844,class_1
1.37,1.24,class_1
-1.22,-0.107,class_1
-0.683,0.139,class_1
1.45,-1.03,class_1
-0.169,-0.601,class_1
-1.89,-1.16,class_1
0.624,-0.285,class_1
1.22,1.48,class_1
0.918,1.72,class_1
-1.14,-0.927,class_1
0.188,1.59,class_1
-1.51,-0.27,class_1
1.05,-1.11,class_1
0.385,-1.07,class_1
-0.139,-0.363,class_1
0.953,-1.3,class_1
-1.88,-1.26,class_1
0.484,-0.427,class_1
-0.618,-0.506,class_1
-0.169,-0.135,class_1
-1.28,-0.542,class_1
1.16,-0.357,class_1
-0.764,0.218,class_1
0.901,-0.952,class_1
0.955,0.142,class_1
-0.844,0.371,class_1
-1.43,0.0911,class_1
-0.978,-1.05,class_1
0.942,1.83,class_1
-1.54,-0.598,class_1
0.707,-0.778,class_1
-1.84,-0.284,class_1
-0.685,0.727,class_1
0.875,-1.47,class_1
-0.079,0.227,class_1
0.731,1.74,class_1
-1.15,-0.659,class_1
-0.114,0.846,class_1
-0.397,0.563,class_1
-0.262,1.71,class_1
1.13,-1.75,class_1
-0.336,0.182,class_1
1.04,0.0909,class_1
0.553,-0.172,class_1
-0.882,-0.608,class_1
-0.539,0.292,class_1
-1.34,-1.05,class_1
-0.326,0.0769,class_1
0.452,-0.204,class_1
0.554,-0.454,class_1
-1.29,-0.264,class_1
-1.18,-0.898,class_1
1.08,1.37,class_1
-0.325,0.969,class_1
-1.58,-0.798,class_1
0.332,-0.69,class_1
1.12,-0.447,class_1
-0.23,2,class_1
-0.176,-0.207,class_1
-1.75,-1.92,class_1
0.101,0.881,class_1
-0.428,-0.509,class_1
-0.302,-0.116,class_1
-0.0411,0.32,class_1
-1.78,-0.607,class_1
0.916,-0.0255,class_1
-0.995,-0.507,class_1
-1.39,-0.943,class_1
-1.75,-1.63,class_1
-1.75,-1.27,class_1
-0.238,1.74,class_1
-1.64,-1.16,class_1
-0.415,0.463,class_1
0.435,0.397,class_1
1.04,-1.17,class_1
-1.28,-1.12,class_1
-1.4,0.247,class_1
-1.68,-0.472,class_1
0.655,1.72,class_1
-0.58,-0.579,class_1
0.688,-0.878,class_1
0.252,0.258,class_1
-1.5,0.0847,class_1
-0.403,-0.636,class_1
1.94,1.25,class_1
-1.31,0.239,class_1
0.0821,-0.398,class_1
-0.639,0.68,class_1
-1.49,-0.221,class_1
-0.006,-0.32,class_1
0.782,-0.139,class_1
-1.19,-0.774,class_1
-1.29,-0.23,class_1
0.76,-1.16,class_1
-0.992,-0.0156,class_1
1.24,-1.33,class_1
-0.159,-0.12,class_1
1.03,-0.805,class_1
-1.79,-0.124,class_1
1.12,-0.908,class_1
-1.28,-0.259,class_1
-0.752,-0.117,class_1
-1.1,0.322,class_1
1.09,1.49,class_1
-0.867,0.214,class_1
0.596,-0.172,class_1
0.429,1.94,class_1
0.381,1.61,class_1
-1.01,-0.0908,class_1
-0.651,-0.528,class_1
0.0439,2.03,class_1
-0.553,-0.687,class_1
-1.47,-0.817,class_1
-0.673,-0.177,class_1
0.221,0.946,class_1
-1.7,-1.79,class_1
-0.977,0.639,class_1
1.16,-1.1,class_1
0.167,-0.793,class_1
-1.28,-0.471,class_1
0.435,1.31,class_1
-1.41,-0.357,class_1
-0.00145,-0.7,class_1
0.355,-0.222,class_1
-1.33,-0.12,class_1
0.975,-1.34,class_1
0.431,1.64,class_1
-0.516,-0.92,class_1
-0.834,-0.258,class_1
0.473,-1.11,class_1
2.2,1.14,class_1
-0.452,-0.717,class_1
2.18,1.13,class_1
-0.29,0.7,class_1
-1.22,0.177,class_1
0.799,-0.99,class_1
-0.508,-0.694,class_1
2.07,1.37,class_1
1.78,1.01,class_1
-0.743,0.685,class_1
0.192,1.94,class_1
-1.44,-0.47,class_1
-0.077,1.87,class_1
1.35,-0.962,class_1
0.234,-0.413,class_1
-1.38,-0.826,class_1
1.01,-0.437,class_1
1.1,-1.17,class_1
0.999,-1.12,class_1
0.817,-0.941,class_1
0.184,0.558,class_1
0.974,-1.32,class_1
-0.209,-0.356,class_1
-0.891,-0.617,class_1
0.545,-0.165,class_1
0.364,-0.269,class_1
-1.11,0.308,class_1
0.629,-0.617,class_1
0.424,0.0533,class_1
0.252,-0.389,class_1
-1.31,0.0708,class_1
-0.719,0.242,class_1
-0.633,0.257,class_1
-1.84,-0.366,class_1
-0.565,-0.0822,class_1
-0.561,-0.787,class_1
0.617,1.34,class_1
-1.77,-1.19,class_1
0.229,0.613,class_1
1.05,-0.655,class_1
-1.15,-0.545,class_1
0.643,-0.351,class_1
-0.0744,-0.463,class_1
0.478,0.46,class_1
0.625,1.38,class_1
-0.648,-0.713,class_1
0.762,-0.334,class_1
0.137,1.94,class_1
1.34,-0.632,class_1
-1.57,-0.561,class_1
-0.529,0.365,class_1
1.46,-1.06,class_1
2.4,1.2,class_1
1.57,-0.909,class_1
0.123,-0.283,class_1
-1.35,-0.57,class_1
-1.52,-0.00335,class_1
0.0271,1.83,class_1
-1.98,-0.655,class_1
0.458,-0.157,class_1
-1.45,-1.22,class_1
-0.0208,1.76,class_1
-1.24,0.1,class_1
-1.77,-0.455,class_1
0.75,1.63,class_1
0.894,-0.742,class_1
0.756,-0.0709,class_1
0.426,0.194,class_1
0.258,0.482,class_1
-2.28,-1.02,class_1
-1.55,-0.61,class_1
-1.36,-0.324,class_1
-0.424,0.0207,class_1
0.621,1.32,class_1
-0.0367,-0.144,class_1
-0.482,0.0903,class_1
-0.814,0.23,class_1
-0.422,-0.241,class_1
0.996,1.46,class_1
0.591,-0.427,class_1
-0.698,-0.726,class_1
-0.53,0.101,class_1
-0.305,0.194,class_1
-0.752,0.342,class_1
0.135,0.0532,class_1
-0.699,-0.359,class_1
-0.222,0.259,class_1
-1.6,-1.44,class_1
-0.665,0.357,class_1
0.938,-0.255,class_1
-0.854,-0.379,class_1
-1.01,0.357,class_1
-0.728,-0.76,class_1
-1.3,0.651,class_1
0.5,0.762,class_1
-1.15,-0.562,class_1
0.884,-0.766,class_1
-1.6,-1.32,class_1
-1.32,0.0399,class_1
-1.52,-0.993,class_1
-1.27,-0.688,class_1
0.157,-0.652,class_1
0.603,0.145,class_1
0.689,-0.187,class_1
-1.94,-0.761,class_1
0.344,1.38,class_1
-1.5,0.282,class_1
0.121,0.219,class_1
-1.51,-0.626,class_1
0.845,0.00714,class_1
-0.914,0.317,class_1
1.43,-0.816,class_1
-0.0652,0.631,class_1
0.16,-0.616,class_1
-1.45,-1.14,class_1
-0.113,2.13,class_1
-0.241,-0.374,class_1
-1.69,-0.176,class_1
-0.972,0.473,class_1
0.535,1.46,class_1
-1.4,-0.183,class_1
-0.996,-0.984,class_1
0.587,0.0331,class_1
0.0368,-0.239,class_1
1.5,1.5,class_1
-0.472,0.267,class_1
-0.0439,0.305,class_1
-1.96,-1.09,class_1
-1.78,-0.253,class_1
0.457,0.191,class_1
-0.714,-0.161,class_1
0.508,-0.331,class_1
0.862,-1.24,class_1
0.466,0.281,class_1
1.73,0.979,class_1
0.0981,0.465,class_1
2.37,1.07,class_1
0.396,1.81,class_1
-1.84,-0.846,class_1
1.16,-1.24,class_1
-0.0932,0.472,class_1
-1.22,0.0836,class_1
0.109,-0.522,class_1
1.62,1.19,class_1
-0.853,0.358,class_1
-1.69,-1.14,class_1
0.725,-0.99,class_1
-1.22,0.569,class_1
-0.149,-0.0185,class_1
0.471,-0.445,class_1
-0.672,-0.0414,class_1
-0.64,0.705,class_1
0.966,-0.199,class_1
0.839,-1.15,class_1
1.18,1.42,class_1
1.09,-1.12,class_1
0.9,-1.36,class_1
1.11,-1.1,class_1
0.242,0.347,class_1
-1.2,-0.826,class_1
-0.787,-0.113,class_1
-0.452,0.524,class_1
0.29,-0.515,class_1
-1.1,0.419,class_1
1.34,1.44,class_1
-0.198,-0.661,class_1
-1.22,-0.68,class_1
1.25,-1.25,class_1
0.712,1.49,class_1
-0.678,-0.417,class_1
-1.94,-1.61,class_1
0.825,-1.28,class_1
2.18,1.21,class_1
0.634,0.366,class_1
-0.336,-0.0523,class_1
0.283,0.394,class_1
0.247,1.65,class_1
-0.852,-0.298,class_1
-1.77,-0.592,class_1
-0.251,0.327,class_1
-2.19,-1.3,class_1
2.11,0.942,class_1
-0.214,-0.235,class_1
-0.863,0.174,class_1
0.0725,0.596,class_1
0.911,-0.832,class_1
0.282,-0.761,class_1
-0.192,0.791,class_1
0.424,1.64,class_1
2.04,1.36,class_1
-1.11,-0.351,class_1
-1.86,-1.78,class_1
-1.12,-0.315,class_1
0.726,-0.626,class_1
-1.21,-1.16,class_1
0.673,0.172,class_1
1.26,-1.25,class_1
0.408,-0.664,class_1
0.00275,-0.0555,class_1
-0.836,-0.65,class_1
-1.4,-1.54,class_1
-0.88,0.407,class_1
-1.19,-0.328,class_1
-0.131,1.76,class_1
-0.532,0.181,class_1
0.704,-0.91,class_1
-0.301,1.82,class_1
0.0561,-0.479,class_1
1.13,-1.27,class_1
-1.21,-0.854,class_1
-2.03,-1.23,class_1
0.414,0.141,class_1
0.466,0.322,class_1
1.1,1.58,class_1
-1.24,-0.706,class_1
0.214,-0.45,class_1
-1.04,-0.131,class_1
-0.403,-0.488,class_1
1.47,-1.44,class_1
2,1.71,class_1
-0.184,-0.751,class_1
0.608,-1.18,class_1
0.957,-0.572,class_1
1.35,1.33,class_1
1.71,1.17,class_1
-0.178,-0.551,class_1
0.512,-0.49,class_1
-2.17,-0.523,class_1
-0.00948,-0.336,class_1
0.142,-0.698,class_1
-1.01,-0.363,class_1
1.34,-1.07,class_1
1.28,1.35,class_1
-1.82,-0.341,class_1
1.42,-0.208,class_1
-0.261,0.204,class_1
-1.24,-0.497,class_1
-0.074,1.97,class_1
1.4,-1.13,class_1
-1.51,-0.285,class_1
1.12,-1.22,class_1
0.608,0.0135,class_1
0.0285,1.72,class_1
0.222,1.47,class_1
-0.356,-0.0513,class_1
-1.17,-0.073,class_1
-0.768,0.209,class_1
-0.101,-0.122,class_1
-0.825,0.481,class_1
1.23,-1.55,class_1
-0.785,-0.361,class_1
-1.53,-1.01,class_1
0.327,0.17,class_1
1.35,-1.23,class_1
-0.522,0.877,class_1
-1.54,-0.641,class_1
1.16,0.151,class_1
-0.17,-0.346,class_1
-0.879,0.499,class_1
2.37,1.14,class_1
-1.42,0.592,class_1
0.612,1.8,class_1
1.25,-0.146,class_1
0.93,-0.375,class_1
-0.102,1.57,class_1
-0.918,-0.578,class_1
1.01,1.53,class_1
-0.0443,-0.335,class_1
-0.957,0.039,class_1
-0.216,-0.353,class_1
-1.33,-0.861,class_1
-1.87,-1.32,class_1
0.257,0.154,class_1
0.29,-0.481,class_1
-1.54,0.516,class_1
0.209,0.755,class_1
-1.66,-0.56,class_1
-1.1,0.641,class_1
-0.016,-0.448,class_1
-1.56,-1.1,class_1
-1.31,-0.354,class_1
-0.208,-0.646,class_1
-0.622,0.804,class_1
2.29,1.22,class_1
0.309,-0.689,class_1
-1.37,-0.177,class_1
-0.988,-0.191,class_1
-0.0273,0.739,class_1
-1.89,-1.7,class_1
-1.61,-0.451,class_1
-1.81,-0.488,class_1
1.08,-0.996,class_1
0.445,0.135,class_1
0.369,0.428,class_1
-0.139,0.132,class_1
-0.987,-0.863,class_1
0.434,-0.189,class_1
-1.57,-1.47,class_1
0.659,-0.985,class_1
-1.42,-0.327,class_1
1.82,1.43,class_1
-0.487,-0.536,class_1
0.235,1.48,class_1
-1.44,-0.0746,class_1
-0.163,-0.398,class_1
-0.18,0.595,class_1
-1.29,-0.754,class_1
-1.45,-1.25,class_1
1.02,-0.728,class_1
-1.78,-0.687,class_1
-0.966,-0.628,class_1
1.12,-0.659,class_1
0.0235,-0.18,class_1
-1.17,0.156,class_1
-0.105,-0.442,class_1
-0.256,-0.115,class_1
0.617,-0.0096,class_1
2.29,1.32,class_1
0.501,0.0553,class_1
0.141,0.0947,class_1
0.0436,0.0126,class_1
-1.84,-1.64,class_1
-1.22,-0.119,class_1
0.773,-0.747,class_1
-1.93,-0.92,class_1
-1.69,-1.27,class_1
0.00168,0.262,class_1
0.878,-1.38,class_1
-1.11,-0.821,class_1
2.41,1.26,class_1
-1.56,-0.172,class_1
0.000519,0.282,class_1
-1.88,-0.979,class_1
-0.895,-1.07,class_1
0.235,0.772,class_1
0.735,1.63,class_1
0.0737,0.124,class_1
-0.2,1.74,class_1
0.382,0.175,class_1
-1.57,-0.205,class_1
0.774,-1.22,class_1
1.21,-1.24,class_1
0.397,0.513,class_1
1.07,-1.38,class_1
-1.37,-0.205,class_1
-0.33,0.0829,class_1
-0.882,-0.582,class_1
1.16,-0.768,class_1
-0.757,0.298,class_1
-0.377,-0.617,class_1
1.15,-1.14,class_1
-0.501,0.0787,class_1
-1.81,-0.994,class_1
-0.748,-0.034,class_1
0.627,-0.0629,class_1
2.35,1.14,class_1
0.233,-0.275,class_1
-0.781,-0.113,class_1
-0.327,0.612,class_1
-1.25,-0.656,class_1
1.99,1.18,class_1
2.2,1.26,class_1
0.276,0.397,class_1
1.98,1.27,class_1
-0.279,-0.0928,class_1
-0.318,0.317,class_1
-1.32,-0.088,class_1
1.46,-0.91,class_1
-2,-1.72,class_1
-1.43,-1.02,class_1
0.739,0.139,class_1
0.369,0.49,class_1
-1.64,-1.8,class_1
-1.31,-0.498,class_1
-1.59,-1.36,class_1
-0.724,0.215,class_1
1.33,1.43,class_1
-0.91,-0.607,class_1
-0.914,0.425,class_1
-1.46,-0.298,class_1
-0.328,0.232,class_1
0.941,-0.789,class_1
0.874,-0.769,class_1
-0.521,0.726,class_1
-0.76,-0.698,class_1
-2.25,-1.96,class_1
-0.749,0.0101,class_1
1.01,-0.984,class_1
0.544,1.63,class_1
-0.213,0.259,class_1
0.112,0.0285,class_1
1.56,-0.367,class_1
0.0968,-0.225,class_1
-0.391,0.181,class_1
0.298,0.509,class_1
0.557,-1.04,class_1
0.412,-0.124,class_1
-1.55,-1.47,class_1
1.9,1.27,class_1
0.838,-0.115,class_1
0.854,-0.537,class_1
-0.00294,0.513,class_1
-1.53,-1.21,class_1
0.352,0.333,class_1
1.54,1.75,class_1
-1.87,-0.555,class_1
-0.282,1.78,class_1
0.428,-0.494,class_1
-1.21,-0.409,class_1
-1.31,0.175,class_1
-0.753,-0.321,class_1
-1.15,-0.0498,class_1
1.6,-1.36,class_1
-0.902,-0.36,class_1
-0.66,-0.0708,class_1
2.57,0.989,class_1
-1.13,-0.0634,class_1
-1.01,-0.397,class_1
1.43,-1.21,class_1
-0.103,-0.414,class_1
1.44,-1.7,class_1
-2.02,-0.792,class_1
0.824,0.587,class_1
-1.34,-0.419,class_1
0.566,0.0815,class_1
0.578,-0.622,class_1
0.753,1.89,class_1
-0.184,-0.0314,class_1
0.56,1.7,class_1
-0.613,0.775,class_1
0.819,0.0462,class_1
-1.61,-1.13,class_1
1.06,-0.0531,class_1
0.764,-0.804,class_1
-1.76,-1.17,class_1
-0.234,-0.656,class_1
-1.45,-1.29,class_1
0.234,-0.822,class_1
-1.84,-0.865,class_1
-1.63,-1.32,class_1
-0.551,0.288,class_1
0.0224,1.43,class_1
-0.693,-0.113,class_1
-1.18,0.0302,class_1
1.31,-1.4,class_1
1.06,-0.0553,class_1
-0.904,-0.203,class_1
0.661,-0.199,class_1
0.896,-1.27,class_1
-1.54,-0.618,class_1
1.29,-0.657,class_1
-1.67,-1.5,class_1
-1.36,-0.848,class_1
0.722,-0.975,class_1
1.02,-0.625,class_1
1.26,-0.181,class_1
0.933,-0.277,class_1
-0.815,-0.682,class_1
-1.51,-0.769,class_1
1.2,-1.65,class_1
-1.06,-0.549,class_1
0.527,0.51,class_1
1.15,-0.451,class_1
-0.171,0.0105,class_1
-0.138,-0.0524,class_1
0.0574,-0.134,class_1
-1.73,-0.242,class_1
0.631,-0.674,class_1
-0.973,-0.047,class_1
-0.4,0.00463,class_1
-1.14,-1.27,class_1
0.43,-0.654,class_1
0.698,-0.655,class_1
-1.22,-0.0961,class_1
-0.253,-0.406,class_1
-1.13,-0.443,class_1
1.64,1.46,class_1
1.48,1.78,class_1
-1.61,-0.363,class_1
-1.52,-1.23,class_1
-0.653,0.433,class_1
2.48,1.21,class_1
0.842,-0.372,class_1
-0.291,0.561,class_1
-1.02,-0.224,class_1
0.45,-0.104,class_1
-1.88,-0.454,class_1
-0.582,-0.752,class_1
-1.49,-0.00325,class_1
0.406,-0.707,class_1
1.15,0.0436,class_1
-1.13,0.411,class_1
-0.872,0.26,class_1
-0.415,0.256,class_1
0.801,-0.639,class_1
0.762,0.125,class_1
0.524,-0.231,class_1
-1.47,-0.0358,class_1
-0.851,0.189,class_1
-0.776,0.127,class_1
-0.674,-0.62,class_1
0.244,-0.69,class_1
-0.974,0.511,class_1
-1.98,-0.88,class_1
0.308,0.117,class_1
-0.954,0.687,class_1
0.768,-0.966,class_1
1.64,1.12,class_1
-1.7,-0.554,class_1
0.404,0.00999,class_1
0.704,-0.906,class_1
0.335,1.39,class_1
-1.7,-0.569,class_1
2.64,1.14,class_1
-0.255,-0.142,class_1
