@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute value_9 numeric
@attribute value_10 numeric
@attribute value_11 numeric
@attribute value_12 numeric
@attribute value_13 numeric
@attribute value_14 numeric
@attribute value_15 numeric
@attribute value_16 numeric
@attribute value_17 numeric
@attribute class {class_0,class_1}

@data
44,3428,2,0,13727,0,229,0,1,0,0.5,2.9,328,3.38,803,116.3,127,11.4,class_1
45,4694,0,0,15265,0,1023,0,0,0,0,0.6,301,3.93,1826,71.3,474,10.9,class_1
45,4694,0,0,15265,0,464,0,0,0,0,0.6,412,3.67,768,66.7,315,10.9,class_1
45,4694,0,0,15265,0,750,0,0,1,0,0.6,260,3.84,1805,79.1,204,10,class_1
45,4694,0,0,15265,0,932,0,0,1,0,0.6,269,4.13,2176,100.8,352,9.9,class_1
45,4694,0,0,15265,0,101,0,0,0,0,0.5,502,3.8,1990,79.1,236,9.8,class_1
45,4694,0,0,15265,0,227,0,1,1,0,0.5,296,4.01,1663,83.7,223,9.2,class_1
45,4694,0,0,15265,0,397,0,1,1,0,0.6,333,2.78,1828,100.8,223,9.7,class_1
45,4694,0,0,15265,0,574,0,0,1,0,0.6,406,3.45,2025,77,203,9.6,class_1
45,4694,0,0,15265,0,665,0,0,1,0,0.8,430,3.15,73,70,257,9.8,class_1
46,2256,2,1,16728,0,1023,0,1,0,0,5.7,482,2.84,11552,136.7,518,12.7,class_1
46,2256,2,1,16728,0,321,0,1,0,0,6.1,372,3.55,2542,257.3,105,11,class_1
46,2256,2,1,16728,0,716,0,1,1,0.5,3.7,255,3.44,1985,190.7,136,11.7,class_1
47,3245,0,0,17323,0,1023,0,0,0,0,0.5,316,3.65,1716,187.6,356,9.8,class_1
47,3245,0,0,17323,0,263,0,0,0,0,0.5,235,3.54,1024,172.1,313,9.7,class_1
48,5096,0,0,17947,1,1023,0,0,0,0,1.9,259,3.7,10397,188.3,214,11,class_1
48,5096,0,0,17947,1,344,0,0,0,0,1.2,390,4.21,2011,182.9,314,11,class_1
48,5096,0,0,17947,1,780,0,1,1,0,2.2,502,3.98,1959,187.6,298,11.8,class_1
48,5096,0,0,17947,1,921,0,0,1,0,1.7,274,4.07,1611,179.8,300,10.3,class_1
48,5096,0,0,17947,1,29,0,0,1,0,1.5,502,3.98,1605,169,261,10.1,class_1
48,5096,0,0,17947,1,159,0,0,1,0,1.3,393,3.56,1465,187.6,302,10.8,class_1
48,5096,0,0,17947,1,297,0,1,1,0,1.4,235,3.65,972,124,211,10.1,class_1
48,5096,0,0,17947,1,423,0,1,1,0,1.2,342,3.63,1133,142.6,203,10.5,class_1
48,5096,0,0,17947,1,522,0,0,0,0,1.4,235,4.15,1258,150.4,154,9.9,class_1
50,2598,2,1,19544,0,795,0,1,0,0,1.8,408,3,1307,103.9,95,10.9,class_1
50,2598,2,1,19544,0,963,0,1,0,0.5,1.9,351,2.93,1014,100.8,63,11.8,class_1
50,2598,2,1,19544,0,63,1,1,1,1,2.2,209,3.2,783,118,58,11.2,class_1
50,2598,2,1,19544,0,169,1,1,1,1,4.1,213,2.96,936,159,59,12.2,class_1
50,2598,2,1,19544,0,311,0,1,1,1,2.9,205,3.02,909,154,76,12.4,class_1
50,2598,2,1,19544,0,437,0,1,1,1,3.9,195,2.64,770,182,65,12.5,class_1
50,2598,2,1,19544,0,538,1,0,1,1,5.8,266,2.86,879,187,82,15.1,class_1
51,3853,2,0,19025,0,1023,0,0,0,0,0.8,276,3.6,4332,99.3,273,10.6,class_1
51,3853,2,0,19025,0,294,0,0,0,0,0.7,235,3.9,828,100.8,288,11,class_1
51,3853,2,0,19025,0,733,0,0,0,0,0.8,422,4.03,901,124,275,11.5,class_1
51,3853,2,0,19025,0,931,0,0,0,0,3.3,306,4.06,912,136.4,251,10.2,class_1
51,3853,2,0,19025,0,34,1,0,1,0.5,9.5,281,3.81,697,91.5,248,10.1,class_1
51,3853,2,0,19025,0,241,1,0,1,0.5,11.7,688,4.42,1300,136.4,264,10.8,class_1
51,3853,2,0,19025,0,377,0,0,1,0.5,16.2,219,3.39,824,107,204,10.9,class_1
51,3853,2,0,19025,0,521,0,1,1,0.5,20.1,270,3.19,772,169,208,11.2,class_1
51,3853,2,0,19025,0,599,0,1,1,0.5,15.8,263,3.31,934,188,188,11.4,class_1
51,3853,2,0,19025,0,726,0,1,1,1,16.9,197,2.82,996,134,198,13.5,class_1
52,2386,2,1,18460,1,1023,0,0,0,0,6,614,3.7,5084,206.4,362,10.6,class_1
52,2386,2,1,18460,1,230,0,0,1,0,4.1,688,3.04,2916,68.2,371,19,class_1
52,2386,2,1,18460,1,8,0,0,0,0,12.8,294,3.24,2472,201.5,329,11.6,class_1
52,2386,2,1,18460,1,133,0,0,1,0,10,322,3.16,2316,204.6,205,11.3,class_1
55,1360,2,1,24020,1,1023,0,0,0,0,1.8,416,3.94,10165,80,213,11,class_1
55,1360,2,1,24020,1,248,0,1,0,0,1.3,688,3.48,1753,148.8,133,19,class_1
55,1360,2,1,24020,1,729,0,1,0,0,2.8,560,3.65,1416,175.2,130,10.4,class_1
56,1847,2,0,12279,0,1023,0,1,1,0,1.1,498,3.8,13862,95.5,365,10.6,class_1
56,1847,2,0,12279,0,315,0,1,1,0,3.3,656,3.63,6200,257.3,392,10.6,class_1
56,1847,2,0,12279,0,783,0,1,1,0.5,5.3,688,3.54,6268,258.9,383,11,class_1
57,3282,2,1,19567,0,1023,0,1,0,0.5,2.3,260,3.18,11320,105.8,216,12.4,class_1
57,3282,2,1,19567,0,321,0,1,1,0,0.9,253,3,2022,105.4,203,11,class_1
58,5128,0,1,16279,1,1023,0,0,0,0,0.7,242,4.08,5890,56.8,196,10.6,class_1
58,5128,0,1,16279,1,309,0,0,0,0,0.6,368,4.09,934,91.5,293,11.3,class_1
58,5128,0,1,16279,1,750,0,0,0,0,0.9,328,4.08,1231,89.9,434,11.6,class_1
58,5128,0,1,16279,1,943,0,0,0,0,0.8,228,4.21,1288,72.9,402,10.6,class_1
59,2224,2,1,14754,0,1023,0,1,1,0,0.8,329,3.5,7623,126.4,321,10.6,class_1
59,2224,2,1,14754,0,309,0,1,1,0,1.2,275,3.82,2002,99.2,257,10.4,class_1
59,2224,2,1,14754,0,741,0,1,1,0,1.8,247,3.6,2404,110.1,207,11.4,class_1
60,5034,0,1,21324,0,1023,0,0,0,0,0.9,604,3.4,876,71.3,228,10.3,class_1
60,5034,0,1,21324,0,413,0,0,0,0,0.9,372,3.73,906,69.8,294,11.3,class_1
60,5034,0,1,21324,0,828,0,0,0,0,0.7,296,4.1,800,85.3,206,10.9,class_1
60,5034,0,1,21324,0,995,0,0,0,0,0.9,328,4.63,556,68.2,250,11,class_1
60,5034,0,1,21324,0,169,0,0,0,0,0.8,323,3.74,740,99.2,220,10.5,class_1
60,5034,0,1,21324,0,304,0,0,0,0,0.8,434,4.14,745,99.2,234,9.4,class_1
60,5034,0,1,21324,0,461,0,0,0,0,0.7,230,4.04,520,60.5,247,9.9,class_1
60,5034,0,1,21324,0,576,0,0,0,0,0.8,283,3.53,641,72,224,10.8,class_1
60,5034,0,1,21324,0,636,0,0,0,0,0.6,246,3.58,469,48,195,10,class_1
60,5034,0,1,21324,0,699,0,0,0,0,0.7,277,3.37,606,57,195,11.1,class_1
60,5034,0,1,21324,0,766,0,0,0,0,0.8,263,3.31,721,57,274,11,class_1
60,5034,0,1,21324,0,811,0,0,0,1,0.9,287,3.29,637,68,230,11.4,class_1
60,5034,0,1,21324,0,849,0,0,0,0,0.7,297,3.5,674,84,282,11.4,class_1
61,4925,0,0,16034,1,1023,0,0,0,0,0.6,216,3.94,601,60.5,211,13,class_1
61,4925,0,0,16034,1,384,0,1,0,0,0.8,273,4.16,637,72.9,408,11.7,class_1
61,4925,0,0,16034,1,776,0,0,0,0,0.6,342,4.04,704,80.6,190,11.4,class_1
61,4925,0,0,16034,1,950,0,0,0,0,1,364,4.49,852,97.7,219,11,class_1
61,4925,0,0,16034,1,58,0,0,0,0,0.9,340,4.01,817,97.7,207,11.2,class_1
61,4925,0,0,16034,1,194,0,0,0,0,0.9,411,4.13,830,111.6,150,11.1,class_1
61,4925,0,0,16034,1,284,0,0,0,0,0.9,293,3.99,949,107,193,11.5,class_1
61,4925,0,0,16034,1,448,0,0,0,0,0.8,386,4.11,874,120.9,186,10.8,class_1
61,4925,0,0,16034,1,556,0,0,0,0,1,263,3.66,830,118,184,10.3,class_1
61,4925,0,0,16034,1,627,0,0,0,0,0.6,265,3.37,651,78,171,11.1,class_1
61,4925,0,0,16034,1,697,0,0,0,0,0.8,265,3.6,763,86,171,11.1,class_1
61,4925,0,0,16034,1,767,0,0,0,0,0.9,274,3.56,628,78,232,10.6,class_1
61,4925,0,0,16034,1,822,0,0,0,0,1.1,275,3.55,743,100,210,12.3,class_1
61,4925,0,0,16034,1,858,0,0,0,0,1,284,3.78,644,90,190,11.6,class_1
63,859,2,0,17031,0,1023,0,0,1,1,22.5,932,3.12,5396,244.9,165,11.6,class_1
63,859,2,0,17031,0,335,0,1,0,0,18.5,342,3.52,5140,415.4,288,11.8,class_1
63,859,2,0,17031,0,786,0,1,0,0.5,17,294,3.4,4152,252.7,274,11,class_1
64,1487,2,0,22977,0,1023,0,1,0,0,2.1,373,3.5,1009,150.4,178,11,class_1
64,1487,2,0,22977,0,326,0,0,0,0.5,1.9,275,3.6,1253,100.8,190,11,class_1
64,1487,2,0,22977,0,759,0,1,0,0.5,1.6,344,4,1280,97.7,196,11.3,class_1
64,1487,2,0,22977,0,956,0,0,0,0.5,1.8,369,3.87,1245,124,166,10.5,class_1
65,4842,0,1,14684,0,1023,0,0,0,0,1.2,256,3.6,724,141.1,430,10,class_1
65,4842,0,1,14684,0,230,0,0,0,0,1.1,235,3.8,890,45,331,10.7,class_1
65,4842,0,1,14684,0,777,0,0,0,0,1.4,372,3.78,603,38.8,384,10.1,class_1
65,4842,0,1,14684,0,932,0,0,0,0,1.2,342,4.22,424,685.1,411,10.5,class_1
65,4842,0,1,14684,0,36,0,0,0,0,1.7,230,3.98,486,31,361,10.4,class_1
65,4842,0,1,14684,0,174,0,0,0,0,1.4,351,4.1,656,48.1,399,9.3,class_1
66,4191,2,1,16967,1,1023,0,1,0,0,1.4,427,3.7,1909,182.9,123,11,class_1
66,4191,2,1,16967,1,493,0,1,0,0,1.2,576,4.05,1491,130.2,68,11.1,class_1
66,4191,2,1,16967,1,832,0,1,0,0,1.8,353,3.57,1491,238.7,49,10.6,class_1
67,2769,2,0,18733,0,1023,0,0,0,0,1.1,466,3.91,1787,328.6,261,10,class_1
67,2769,2,0,18733,0,363,0,0,0,0,0.9,317,3.95,1728,330.2,240,10.6,class_1
67,2769,2,0,18733,0,731,0,0,0,0,1,269,3.6,1520,246.5,345,10.3,class_1
67,2769,2,0,18733,0,937,0,0,0,0,0.8,294,4.38,1728,209.3,307,10.7,class_1
67,2769,2,0,18733,0,26,0,0,0,0,1.3,464,3.88,1177,145.7,332,9.7,class_1
67,2769,2,0,18733,0,167,0,0,0,0,1.3,312,3.53,1116,147.3,200,9.5,class_1
67,2769,2,0,18733,0,290,0,0,0,0,1.4,269,3.29,968,200,181,9.4,class_1
68,4708,0,1,11912,0,1023,0,0,0,0,0.7,174,4.09,642,71.3,203,10.6,class_1
68,4708,0,1,11912,0,363,0,0,0,0,0.9,335,4.37,459,60.5,219,10.6,class_1
68,4708,0,1,11912,0,873,0,0,0,0,0.6,342,4.58,384,58.9,259,11,class_1
68,4708,0,1,11912,0,987,0,0,0,0,0.5,321,3.5,432,55.8,200,10.3,class_1
68,4708,0,1,11912,0,93,0,1,1,0,0.4,312,3.66,628,69.8,221,11.3,class_1
68,4708,0,1,11912,0,217,0,1,0,0,0.6,351,3.97,671,76,199,10.6,class_1
68,4708,0,1,11912,0,351,0,1,1,0,0.7,230,3.99,868,74.4,197,11,class_1
68,4708,0,1,11912,0,477,0,1,1,0,1,226,3.72,1303,111,239,10.4,class_1
69,1170,2,1,18021,0,1023,0,1,1,0.5,20,652,3.46,3292,215.5,227,12.4,class_1
69,1170,2,1,18021,0,772,1,1,1,1,30,258,3.58,2400,257.3,136,12.1,class_1
69,1170,2,1,18021,0,919,1,1,1,1,32,560,3.68,3480,237.2,147,13.8,class_1
69,1170,2,1,18021,0,9,1,1,1,1,21.9,301,3.68,2252,173.6,113,15.1,class_1
70,3683,2,1,20600,0,1023,0,0,0,0.5,0.6,253,4.64,666,54.3,265,10.6,class_1
70,3683,2,1,20600,0,294,0,0,0,0.5,0.7,500,4.08,500,49.6,231,9.9,class_1
70,3683,2,1,20600,0,713,0,1,0,0.5,0.6,301,3.27,709,48.1,303,9.9,class_1
70,3683,2,1,20600,0,909,0,0,0,0.5,0.8,374,3.66,916,60.5,233,10.2,class_1
70,3683,2,1,20600,0,17,0,0,0,0.5,0.6,502,3.77,648,41.9,299,10.3,class_1
70,3683,2,1,20600,0,177,0,0,0,0.5,0.8,294,3.46,875,49.6,191,10.5,class_1
71,4865,0,0,17841,0,958,0,0,0,0,2.4,364,3.64,3280,265.1,381,10.7,class_1
71,4865,0,0,17841,0,55,0,1,0,0,2,288,3.65,1850,215.5,380,10.4,class_1
71,4865,0,0,17841,0,253,0,1,0,1,1.5,250,3.65,1710,148.8,161,10.4,class_1
71,4865,0,0,17841,0,408,0,1,0,1,1.6,301,3.1,1553,164.3,156,10.7,class_1
71,4865,0,0,17841,0,511,0,1,0,0.5,1.7,226,3.23,1331,132,128,10.6,class_1
71,4865,0,0,17841,0,600,0,1,0,1,1.6,251,2.99,1203,135,151,10.6,class_1
71,4865,0,0,17841,0,825,0,1,0,0.5,2,219,2.93,1046,150,117,10.6,class_1
71,4865,0,0,17841,0,867,0,1,0,0.5,2.8,210,2.73,1004,151,95,12.2,class_1
72,4853,0,0,11868,0,1023,0,0,0,0,0.5,320,3.54,1243,122.5,225,10,class_1
72,4853,0,0,11868,0,279,0,0,0,0,1.3,351,3.9,2086,413.9,246,11.6,class_1
72,4853,0,0,11868,0,762,0,0,0,0,0.7,301,3.32,2444,280.6,179,10.1,class_1
72,4853,0,0,11868,0,941,0,0,0,0,0.9,301,3.92,2860,393.7,149,10.8,class_1
72,4853,0,0,11868,0,51,0,0,0,0,1.1,281,3.81,2340,327.1,264,9.6,class_1
72,4853,0,0,11868,0,178,0,0,0,0,0.7,408,3.48,1984,223.2,118,9.6,class_1
73,4859,0,0,14060,0,1023,0,0,0,0,0.7,132,3.6,423,49.6,265,11,class_1
73,4859,0,0,14060,0,326,0,0,0,0,0.7,260,4.16,379,51.2,263,11,class_1
73,4859,0,0,14060,0,737,0,0,0,0,0.4,312,3.74,318,58.9,310,10.4,class_1
73,4859,0,0,14060,0,929,0,0,0,0,0.6,321,4.13,366,45,275,10.6,class_1
73,4859,0,0,14060,0,92,0,0,0,0,0.5,340,3.73,342,58.9,287,11.1,class_1
73,4859,0,0,14060,0,219,0,0,0,0,0.5,275,3.7,332,48.1,295,9.8,class_1
73,4859,0,0,14060,0,349,0,1,0,0,0.7,386,3.6,310,49.6,262,10.6,class_1
73,4859,0,0,14060,0,467,0,0,0,0,0.6,120,3.16,211,37.2,200,10.7,class_1
73,4859,0,0,14060,0,561,0,0,0,0,0.5,131,3.61,286,49,263,10.1,class_1
73,4859,0,0,14060,0,631,0,0,0,0,0.5,146,3.62,295,52,250,10.8,class_1
73,4859,0,0,14060,0,673,0,0,0,0,0.5,131,3.42,340,43,282,10.8,class_1
73,4859,0,0,14060,0,740,0,0,0,0,0.6,139,3.33,475,44,332,10.6,class_1
73,4859,0,0,14060,0,801,0,0,0,0,0.4,134,3.04,427,54,263,11.3,class_1
73,4859,0,0,14060,0,843,0,0,0,0,0.5,269,3.57,416,42,183,11.2,class_1
73,4859,0,0,14060,0,864,0,0,0,0,0.5,360,3.46,420,54,257,11.4,class_1
77,326,2,0,18199,0,1023,0,1,1,0.5,6.6,244,3.41,1819,170.5,132,12.1,class_1
77,326,2,0,18199,0,330,1,1,0,1,13.2,247,2.55,1875,170.5,145,12.6,class_1
79,4376,0,1,16990,0,1023,0,1,0,0,0.8,315,4.24,1637,170.5,426,10.9,class_1
82,3574,2,1,24585,0,1023,0,0,0,0,4.5,472,4.09,1580,117.8,412,11.1,class_1
82,3574,2,1,24585,0,242,0,0,0,0.5,1.1,273,3.61,2368,79.1,350,10,class_1
82,3574,2,1,24585,0,747,0,0,0,0,0.4,374,3.87,1186,68.2,235,10.2,class_1
82,3574,2,1,24585,0,916,0,0,0,0.5,0.4,260,4.1,702,41.9,231,10.4,class_1
82,3574,2,1,24585,0,26,0,0,0,0.5,0.5,328,3.84,491,40.3,260,10.7,class_1
82,3574,2,1,24585,0,153,0,0,0,0.5,0.5,312,4.1,674,60.5,318,9.5,class_1
84,4701,0,0,20392,0,1023,0,0,0,0,0.4,263,3.76,1345,138,181,11.2,class_1
84,4701,0,0,20392,0,309,0,0,0,0,0.6,391,3.6,784,72.9,164,10.5,class_1
84,4701,0,0,20392,0,765,0,0,0,0,0.4,342,3.62,771,74.4,122,10.4,class_1
86,1657,2,1,19270,0,1023,0,1,1,0,5,1600,3.21,2656,82.2,181,10.9,class_1
87,198,2,1,13616,0,1023,0,0,0,0,1.1,345,4.4,1860,218.6,447,10.7,class_1
87,198,2,1,13616,0,294,0,1,0,0,1.2,258,3.98,1556,158.1,41,9.5,class_1
88,3076,2,0,15119,0,1023,0,0,0,0.5,0.6,296,4.06,1032,80.6,442,12,class_1
88,3076,2,0,15119,0,330,0,0,0,0,0.4,293,3.58,982,91.5,422,10.4,class_1
88,3076,2,0,15119,0,768,0,0,0,0,0.4,273,3.46,1432,97.7,404,12.8,class_1
89,1741,2,1,19155,0,1023,0,1,0,0,2,408,3.65,1083,110.1,200,11.4,class_1
89,1741,2,1,19155,0,285,0,1,0,0,1.1,372,3.6,782,68.2,165,10.1,class_1
89,1741,2,1,19155,0,208,1,1,1,1,8.7,173,2.53,667,196.9,133,13.3,class_1
89,1741,2,1,19155,0,245,0,1,0,1,6.5,335,2.15,942,196.9,200,13.7,class_1
90,2689,2,1,12227,1,1023,0,0,0,0,1.6,660,4.22,1857,151.9,337,11,class_1
90,2689,2,1,12227,1,259,0,0,0,0,1.6,500,4.12,2880,122.5,290,10.4,class_1
90,2689,2,1,12227,1,783,0,1,0,0,2.6,494,4.19,2384,122.5,324,10,class_1
90,2689,2,1,12227,1,898,0,1,0,0,9.6,502,3.88,3924,406.1,341,10.4,class_1
90,2689,2,1,12227,1,54,0,1,1,0,7.2,876,3.25,4448,215.5,296,9.9,class_1
90,2689,2,1,12227,1,142,0,0,0,0,19.2,876,3.58,4056,207.7,313,10,class_1
90,2689,2,1,12227,1,312,0,1,1,0,14.2,1148,2.96,670,306.9,314,10.8,class_1
90,2689,2,1,12227,1,445,0,1,0,0,19.1,246,2.93,2112,291,357,10,class_1
90,2689,2,1,12227,1,546,1,1,1,0,13.4,381,2.08,1806,277,217,11.1,class_1
91,460,2,0,16658,0,741,0,1,1,0,4.2,424,2.82,1516,289.9,287,11.6,class_1
93,4583,0,1,13344,0,1023,0,0,0,0,1.3,353,3.67,2039,232.5,380,11.1,class_1
93,4583,0,1,13344,0,294,0,0,1,0,2.4,576,4.39,1640,291.4,274,10.7,class_1
93,4583,0,1,13344,0,686,0,0,1,0,4,369,4.04,2576,260.4,274,12.1,class_1
93,4583,0,1,13344,0,909,0,1,0,0,3.1,316,3.62,2124,173.6,314,31.8,class_1
93,4583,0,1,13344,0,19,0,1,1,0,8,386,3.98,1368,325.5,283,9.9,class_1
93,4583,0,1,13344,0,151,0,1,1,0.5,15.5,317,3.72,1878,178.3,334,10.2,class_1
95,137,2,0,16944,0,1023,1,1,1,1,17.4,273,2.64,559,119.4,401,11.7,class_1
96,4520,0,1,17841,0,1023,0,0,0,0,1,335,3.7,1258,99.2,338,10.4,class_1
96,4520,0,1,17841,0,335,0,0,0,0,0.6,192,3.9,1288,93,332,10.1,class_1
96,4520,0,1,17841,0,733,0,1,0,0,0.7,410,3.92,1208,76,344,10.2,class_1
96,4520,0,1,17841,0,932,0,0,0,0,0.6,293,3.8,1156,94.6,256,10.2,class_1
96,4520,0,1,17841,0,34,0,0,0,0,0.5,424,3.91,794,72.9,261,9.6,class_1
96,4520,0,1,17841,0,132,0,0,0,0,0.6,360,3.97,1025,69.8,276,9.1,class_1
97,620,2,0,26259,1,1023,0,1,0,0.5,2,420,3.26,3196,77.5,344,11.4,class_1
97,620,2,0,26259,1,263,0,1,0,0.5,2.8,425,3.7,2908,89.9,326,10.5,class_1
98,4492,0,1,10550,0,1023,0,0,0,0,1,239,3.77,1877,97.7,312,10.2,class_1
98,4492,0,1,10550,0,365,0,0,0,0,0.9,247,4.08,2416,164.3,387,10.1,class_1
98,4492,0,1,10550,0,747,0,0,0,0,1.4,426,4.21,2952,217,420,10.4,class_1
98,4492,0,1,10550,0,964,0,0,0,0,0.8,374,3.29,2412,100.8,272,10.6,class_1
98,4492,0,1,10550,0,42,0,0,0,0,0.8,502,4.07,2398,192.2,321,9.5,class_1
98,4492,0,1,10550,0,175,0,1,0,0,0.6,560,3.71,1611,133.3,358,9.5,class_1
98,4492,0,1,10550,0,306,0,0,0,0,0.6,269,3.89,1390,196.9,312,10.6,class_1
98,4492,0,1,10550,0,453,0,0,0,0,0.7,257,3.45,885,77,291,10.2,class_1
98,4492,0,1,10550,0,550,0,0,0,0,0.5,283,3.18,774,66,285,10.7,class_1
98,4492,0,1,10550,0,623,0,0,0,0,0.5,262,3.33,705,60,261,10.9,class_1
99,4489,0,0,17703,1,1023,0,0,0,0,1.8,460,3.35,1472,108.5,172,10.2,class_1
99,4489,0,0,17703,1,354,0,0,0,0,0.9,502,3.82,231,21.7,218,10.1,class_1
99,4489,0,0,17703,1,741,0,0,0,0,1.3,246,4.22,2372,203.1,210,10.1,class_1
99,4489,0,0,17703,1,941,0,0,0,0.5,1.3,388,3.39,1920,116.3,263,9.7,class_1
99,4489,0,0,17703,1,44,0,0,0,0,1.4,412,3.67,1920,116.3,164,9.2,class_1
99,4489,0,0,17703,1,172,0,0,0,0,1.3,425,3.95,1711,116.3,216,9.1,class_1
99,4489,0,0,17703,1,298,0,0,1,0,1.4,235,3.69,1119,119.4,184,9.7,class_1
99,4489,0,0,17703,1,431,0,1,0,0,1.5,269,3.48,1459,86,251,9.6,class_1
101,4250,0,0,16418,0,1023,0,0,0,0,0.9,400,3.6,1689,164.3,327,10.4,class_1
101,4250,0,0,16418,0,276,0,1,0,0.5,1.1,656,3.54,1558,133.3,409,10.5,class_1
101,4250,0,0,16418,0,755,0,1,1,0,0.9,312,3.21,1736,164.3,283,10.8,class_1
101,4250,0,0,16418,0,948,0,0,0,0,0.7,317,3.03,1494,114.7,358,10.4,class_1
102,3770,0,1,20662,0,1023,0,0,0,0,0.9,248,3.97,646,62,128,10.1,class_1
102,3770,0,1,20662,0,570,0,0,0,0,1,560,3.84,440,68.2,255,9.7,class_1
102,3770,0,1,20662,0,866,0,0,0,0,0.9,390,3.84,387,51.2,268,9.5,class_1
102,3770,0,1,20662,0,991,0,0,0,0,0.7,576,3.36,375,54.3,274,10.1,class_1
102,3770,0,1,20662,0,91,0,1,0,0,0.9,275,3.42,362,45,260,10.6,class_1
102,3770,0,1,20662,0,143,0,0,0,0,0.8,260,3.29,370,32,249,9.6,class_1
102,3770,0,1,20662,0,265,0,1,0,0,0.9,239,3.72,396,29,260,9.5,class_1
102,3770,0,1,20662,0,402,0,1,0,0,0.8,247,3.56,365,30,266,10.3,class_1
102,3770,0,1,20662,0,505,0,1,0,0,1,250,2.95,414,38,283,10.2,class_1
102,3770,0,1,20662,0,591,0,1,0,0,1,247,3.31,470,47,273,10.2,class_1
102,3770,0,1,20662,0,651,0,1,0,0,1.1,250,3.31,485,39,283,11.4,class_1
102,3770,0,1,20662,0,698,0,1,0,0,0.7,258,3.31,481,28,264,11.1,class_1
104,3086,2,1,15712,0,1023,0,0,0,0,1.1,303,3.64,2108,128.7,349,11.1,class_1
104,3086,2,1,15712,0,363,0,0,0,0,0.9,560,3.65,1596,100.8,194,11.1,class_1
104,3086,2,1,15712,0,750,0,0,0,0,0.9,360,3.5,1596,100.8,294,10.7,class_1
104,3086,2,1,15712,0,944,0,1,0,0,1,235,3.5,1337,88.4,179,10.4,class_1
104,3086,2,1,15712,0,46,0,1,0,0,3.2,342,3.33,2477,150.4,127,10.3,class_1
105,3092,1,0,12433,0,1023,0,1,0,0,1.1,464,4.2,1644,151.9,348,10.3,class_1
105,3092,1,0,12433,0,380,0,1,0,0,1.1,425,4.2,2516,151.9,166,10.3,class_1
105,3092,1,0,12433,0,145,1,0,1,0.5,11.4,275,3.28,1800,316.2,152,11,class_1
105,3092,1,0,12433,0,332,1,1,0,1,8.4,387,3.61,1974,224.8,132,10,class_1
105,3092,1,0,12433,0,450,0,0,1,0.5,12.4,462,3.74,2439,288,173,10,class_1
105,3092,1,0,12433,0,545,0,0,0,0.5,9.9,352,3.69,1778,275,151,10.7,class_1
105,3092,1,0,12433,0,598,1,0,0,0.5,15.9,411,3.48,2036,216,207,11.4,class_1
106,3222,2,1,25023,0,1023,1,1,0,0,2.1,360,3.9,1087,103.9,137,10.6,class_1
106,3222,2,1,25023,0,696,0,0,0,0,1.1,353,3.64,821,74.4,177,11.2,class_1
107,4058,0,0,22836,0,1023,0,0,0,0,0.6,212,4.03,648,71.3,316,10.7,class_1
107,4058,0,0,22836,0,309,0,0,0,0,0.5,388,3.74,686,85.3,462,10.5,class_1
107,4058,0,0,22836,0,804,0,0,0,0,0.6,260,3.94,867,124,359,10.8,class_1
107,4058,0,0,22836,0,953,0,0,0,0,0.5,500,3.62,642,100.8,91,10,class_1
107,4058,0,0,22836,0,327,0,0,0,0,0.6,212,3.35,843,107,270,9.8,class_1
107,4058,0,0,22836,0,497,0,1,0,0,0.5,233,3.35,644,80,263,10.8,class_1
107,4058,0,0,22836,0,583,0,1,0,0,0.8,222,2.84,524,112,293,10.9,class_1
107,4058,0,0,22836,0,654,0,1,0,0,0.7,246,3.18,871,190,311,11.3,class_1
107,4058,0,0,22836,0,720,0,0,0,0,0.7,237,3.18,545,105,245,11.5,class_1
108,2583,2,1,18393,0,1023,0,0,0,0,0.4,127,3.5,1062,49.6,334,10.3,class_1
108,2583,2,1,18393,0,285,0,0,0,0,0.3,248,3.9,602,65.1,229,10.6,class_1
108,2583,2,1,18393,0,774,0,0,0,0,0.5,317,3.9,686,85.3,126,10.4,class_1
108,2583,2,1,18393,0,938,0,0,0,0,0.5,258,3.61,607,58.9,219,10.9,class_1
108,2583,2,1,18393,0,45,0,0,1,0,0.3,364,3.8,594,51.2,187,9.8,class_1
108,2583,2,1,18393,0,160,0,0,1,0,0.4,741,3.94,573,45,210,10.5,class_1
108,2583,2,1,18393,0,318,0,0,1,0,0.5,191,3.73,303,43.4,156,9.6,class_1
108,2583,2,1,18393,0,455,0,0,1,0,0.5,224,3.75,429,53,170,10,class_1
109,3173,0,0,16094,0,1023,0,0,0,0,0.5,120,3.61,804,110.1,271,10.6,class_1
109,3173,0,0,16094,0,301,0,0,0,0,0.3,219,3.37,351,66.7,241,10.7,class_1
109,3173,0,0,16094,0,738,0,1,0,0,0.5,741,3.9,232,45,252,10.4,class_1
109,3173,0,0,16094,0,970,0,1,0,0,0.5,147,3.56,285,45,184,10.2,class_1
109,3173,0,0,16094,0,85,0,0,0,0,0.3,153,3.49,346,45,208,10.5,class_1
109,3173,0,0,16094,0,193,0,0,0,0,0.4,143,3.51,693,53,188,11.3,class_1
